43.94575864216924, -78.89675441712177
35.65822864312547, 139.74574263827935
-33.8565526548828, 151.21522157136388
40.68942834581432, -74.04440384427943
48.85853242217452, 2.294427652474302
47.620658135490736, -122.34921303040319
49.19779499247361, -123.18042922319859
51.04767169144176, -114.06993305525472
51.17902986649022, -1.8262257495968777
43.670156286871496, -79.39317538837372
43.719830249242456, -79.33709647761924
43.72772514456376, -79.32714307787484
43.76122300818935, -79.25285672856349
43.78769234439528, -79.1848822912855
43.8209814851233, -79.18463952543809
43.82133179896973, -79.24071843619234
43.776593298692674, -79.50021916273425
38.89860934612518, -77.0363244522576
38.90017131743817, -77.04879952576323
43.87462613676789, -78.86692694042536
43.78083615221493, -79.34389517290235
43.63466290249697, -79.41931445085986
43.64037180242374, -79.42698964792272
43.8204099463566, -79.3221206840102
43.87060739141169, -79.2862670997036
43.855616618856565, -79.30625835354051
49.24460445262, -123.11163496005605
49.25260156855622, -123.07002148275747
19.42780779218226, -99.18775415426533
19.490143526304017, -99.11817772586446
41.89044977541306, 12.492252353930928
41.892764421849925, 12.484938334548135
41.89778765795485, 12.498146307989444
41.90101091688179, 12.48389180113336
41.89918442352219, 12.476999115539705
41.89982907420279, 12.472993418676372
43.723075954484585, 10.396554060813676
48.86078753171353, 2.3377942003595513
48.86358209385769, 2.3339103114515827
48.86256573031134, 2.333524073353441
35.69729103309896, 139.70426645332023
35.675540402722085, 139.77190103583928
35.71736327386893, 139.79885187202075
35.47635484020674, 137.43664476647345
35.444429809630385, 136.75726374862998
37.13047939859283, 127.024022594321
37.41305082051539, 126.65602016143822
-37.80271678171567, 176.13622857021474
-43.35454823435338, 172.95823137587004
-39.291035912713824, 174.34398596642734
